"","uid","descrip_block1_neg","descrip_block1_pos","descrip_block2_neg","descrip_block2_pos","descrip_block3_neg","descrip_block3_pos","scenario1_neg_classifier1_in.general_score","scenario1_neg_classifier1_myself_score","scenario1_neg_classifier1_specific.situations_score","scenario1_neg_classifier1_other.people_score","scenario1_pos_classifier1_myself_score","scenario1_pos_classifier1_in.general_score","scenario1_pos_classifier1_specific.situations_score","scenario1_pos_classifier1_other.people_score","scenario2_neg_classifier1_myself_score","scenario2_neg_classifier1_in.general_score","scenario2_neg_classifier1_specific.situations_score","scenario2_neg_classifier1_other.people_score","scenario2_pos_classifier1_in.general_score","scenario2_pos_classifier1_myself_score","scenario2_pos_classifier1_other.people_score","scenario2_pos_classifier1_specific.situations_score","scenario3_neg_classifier1_other.people_score","scenario3_neg_classifier1_specific.situations_score","scenario3_neg_classifier1_in.general_score","scenario3_neg_classifier1_myself_score","scenario3_pos_classifier1_in.general_score","scenario3_pos_classifier1_specific.situations_score","scenario3_pos_classifier1_other.people_score","scenario3_pos_classifier1_myself_score"
"87","subCA1_87","Negativity makes us feel bad about ourselves","Positivity makes us feel good about ourselves","Negativity breeds negativity","Positive thinking has positive effects","Feeling negative doesn't make us feel good about ourselves","Feeling more positive gives us much better feelings of positivity",0.695912659168243,0.64656263589859,0.363436609506607,0.0190904960036278,0.683704137802124,0.691959142684937,0.171733915805817,0.0591579340398312,0.11155116558075,0.888514339923859,0.407234132289886,0.618336737155914,0.688902497291565,0.208088085055351,0.148124918341637,0.13089407980442,0.0756754279136658,0.262420892715454,0.563456058502197,0.627019643783569,0.649556577205658,0.177769750356674,0.196119979023933,0.59554660320282
"88","subCA1_88","depressing","unlifting ","disappointed","reassured","angered","lively",0.902072429656982,0.267476081848145,0.468978345394135,0.451042771339417,0.0814317464828491,0.59808349609375,0.398799031972885,0.364792138338089,0.342682063579559,0.682476699352264,0.529192864894867,0.465281099081039,0.631967186927795,0.147241026163101,0.423234581947327,0.319726049900055,0.598731398582458,0.771206796169281,0.24740232527256,0.0950929820537567,0.550971686840057,0.281379014253616,0.431042551994324,0.165316864848137
"89","subCA1_89","It was something that couldn't be avoided.","It was down to this persons own actions.","The same as before. This person really sees life with rose tinted glasses. TBH being a complete cynic one finds it pretty refreshing.","Same as before.","The same as before.","Ditto.",0.325155317783356,0.185781598091125,0.779060900211334,0.335535526275635,0.35697078704834,0.00182639493141323,0.812210023403168,0.000520124682225287,0.00784166529774666,0.297037899494171,0.133479043841362,0.253251045942307,0.984557688236237,0.33696660399437,0.0367094613611698,0.0102720772847533,0.0286113210022449,0.00638580648228526,0.991494655609131,0.346763163805008,0.914915084838867,0.0992008596658707,0.439137876033783,0.270381301641464
"90","subCA1_9","seemed to be inpacted by negative feelings towards self","positive feelings towards self ","gut feeling","just a feeling","just a feeling","just a feeling",0.0792780071496964,0.838713467121124,0.236735254526138,0.000249697273829952,0.931856393814087,0.066911593079567,0.0911287516355515,0.000182611707714386,0.251096427440643,0.89758437871933,0.0562524870038033,0.0177710689604282,0.563773036003113,0.0122374184429646,0.00263063819147646,0.0023089477326721,0.00263063819147646,0.0023089477326721,0.563773036003113,0.0122374184429646,0.563773036003113,0.0023089477326721,0.00263063819147646,0.0122374184429646
"91","subCA1_90","I was probably distracted.","I am good with people and at what i do.","negative things were caused by other people","the positive events were caused by me","caused by other people","caused by me",0.293993324041367,0.210555166006088,0.363869160413742,0.199294790625572,0.903685510158539,0.451494187116623,0.341162830591202,0.891986906528473,0.000588700291700661,0.475630104541779,0.833103537559509,0.997554063796997,0.0736182555556297,0.99106901884079,0.000426300626713783,0.876168131828308,0.996627151966095,0.733804821968079,0.336562067270279,0.000408654450438917,0.0114588513970375,0.469867199659348,0.00070573081029579,0.997104942798615
"92","subCA1_91","More related to self esteem","Mood affects views of events. A negative mood could have a different result","It all seems variable and mood dependent","As above","More self esteem based","Wider factors influence postivity",0.0165971498936415,0.349764317274094,0.153591006994247,0.00542563991621137,0.380034655332565,0.62412166595459,0.386139124631882,0.266733944416046,0.0526989735662937,0.0486660748720169,0.111307591199875,0.0895030200481415,0.88490879535675,0.536697804927826,0.516098439693451,0.229952037334442,0.00795053131878376,0.154792293906212,0.0100213214755058,0.529527544975281,0.710795521736145,0.0030229757539928,0.188053280115128,0.0172472056001425
"93","subCA1_92","they were things that were out of my control","down to my own actions","things out of my control","things i can control","things out of my control","things i can control",0.114880539476871,0.00474517745897174,0.996030151844025,0.608484864234924,0.984215080738068,0.0126582337543368,0.789862930774689,0.000488396733999252,0.0109511213377118,0.235985830426216,0.987621009349823,0.927048146724701,0.222457334399223,0.797816634178162,0.085265263915062,0.934644639492035,0.927048146724701,0.987621009349823,0.235985830426216,0.0109511213377118,0.222457334399223,0.934644639492035,0.085265263915062,0.797816634178162
"94","subCA1_93","Something outside my control or my own circumstances caused the negative events","Something within my control or how I am as a person caused the positive events","Something happened outside my control or circumstance","Due to how I am as a person eg characteristics or traits","Something outside my control or circumstances","Something within my character or person or trait",0.355499684810638,0.00287134270183742,0.93974095582962,0.179326951503754,0.965914309024811,0.0975473672151566,0.590253233909607,9.19163721846417e-05,0.00151719816494733,0.105945937335491,0.0782651379704475,0.457999885082245,0.0502045899629593,0.955995500087738,0.00132894655689597,0.0170750319957733,0.542333245277405,0.224261894822121,0.0285327825695276,0.000692783447448164,0.00204279436729848,0.0433060340583324,0.000123304882436059,0.859242260456085
"95","subCA1_94","A random occurence not attributed to my personal actions","my actions/ personality caused them","It was a one off that negative events happened ","I had caused them due to my actions","It was caused by the scenario not mysefl","My actions were directly responsible for the positive results",0.825951099395752,0.000727430917322636,0.000996498274616897,0.957504689693451,0.935567557811737,0.166332066059113,0.853161156177521,0.406692117452621,0.0551922135055065,0.000521160021889955,0.987840056419373,0.0381035022437572,0.127023100852966,0.933797001838684,0.844209730625153,0.893909335136414,0.105255596339703,0.198567196726799,0.0531846880912781,0.00298923859372735,0.0927026495337486,0.567964673042297,0.000170321247423999,0.985025584697723
"96","subCA1_95","They seemed accurate","Felt like these were the easier ones","Fine","made sense","Made sense","easy",0.531864702701569,0.0251076556742191,0.599397599697113,0.194254875183105,0.048524796962738,0.0561171397566795,0.686692655086517,0.169418603181839,0.385582059621811,0.790135383605957,0.377572625875473,0.313141226768494,0.900332748889923,0.238510087132454,0.400226324796677,0.56961852312088,0.356903672218323,0.509242832660675,0.837969422340393,0.16154733300209,0.921679794788361,0.0511205866932869,0.20889313519001,0.151000663638115
"97","subCA1_96","Confident in abilities & allowed themselves to rationalise mistakes.","Reassured individual","Never a deeper reason for negative experience (i.e. mistake not applying to all aspects of character).","Arrogant & Reassured in capbilties & knowledge","External factors causing negative outcomes, not self driven reason","Intelligent & Assertive in their abilities",0.38448628783226,0.263170450925827,0.371608436107635,0.433203727006912,0.359081357717514,0.0131464004516602,0.461304664611816,0.1507218927145,0.0732211768627167,0.920962572097778,0.875485062599182,0.109316073358059,0.434853255748749,0.365863591432571,0.459336847066879,0.270376414060593,0.958034992218018,0.321246236562729,0.530286610126495,0.00232253363355994,0.202719271183014,0.15391606092453,0.251869410276413,0.0887298807501793
"98","subCA1_97","REASONS ARE SUBJECTIVE AND THAT WAS HOW I WAS FEELING ","They were all very positive and may not be representative of the general population.  ","People should try to be positive and not self=blame","They were very leading answers ","Most people have negative thoughts. If your manager asks to see you, many people first thought is 'what have i done wrong' the answer choice was always the most positive when in reality that is not the case ","If you wanted the green tick then you needed to choose the most positive answer. Not always the correct choice",0.228712245821953,0.674324035644531,0.799417197704315,0.0338685810565948,0.00644558668136597,0.00624258257448673,0.969003975391388,0.521677732467651,0.0803404971957207,0.681414127349854,0.259433627128601,0.335177779197693,0.463238567113876,0.0351777300238609,0.320442944765091,0.503366589546204,0.862322926521301,0.718648433685303,0.836708307266235,0.145971640944481,0.300138652324677,0.736055374145508,0.15397746860981,0.163371935486794
"99","subCA1_98","This person was in a good mood and had a lot of confidence in themselves and seemed to like themselves a lot. Then didn't self-critise that much.","This person believed that the positive events that happened were down to their behaviour and actions and were very self praising.","They were very pragmatic about negative events a looked at the bigger picture instead of blaming themselves.","They were forthcoming in believing the successes were down to them.","They were very positive and pragmatic about the negative events.","They were very positive and attributed the positive events to their own personality.",0.603602170944214,0.278247773647308,0.204570144414902,0.0202035047113895,0.222454875707626,0.38622510433197,0.290803283452988,0.0203543826937675,0.0175591334700584,0.59942501783371,0.135453179478645,0.351579517126083,0.14841040968895,0.0262565836310387,0.0075787203386426,0.55863481760025,0.617479562759399,0.884922802448273,0.657951533794403,0.0146180940791965,0.0653388053178787,0.369743645191193,0.002883305773139,0.182801112532616
"100","subCA1_99","surprised","Fulfilling","depressing","Joyful and confident ","sad","confident",0.476911723613739,0.257615983486176,0.526812374591827,0.599359929561615,0.237643003463745,0.684839963912964,0.399267613887787,0.267479628324509,0.267476081848145,0.902072429656982,0.468978345394135,0.451042771339417,0.66747385263443,0.441159546375275,0.424330413341522,0.207280173897743,0.506260514259338,0.401584476232529,0.734314143657684,0.106852315366268,0.588247179985046,0.254282295703888,0.291402637958527,0.5032639503479
"101","subCA2_1","That's life and how thing are sometimes","Putting effort in usually leads to positive results","Sometimes we can't put in enough effort and the results are negative.","Putting in lots of effort usually gives positive results.","Failing to engage doesn't end well","Getting involved and putting in effort is worthwhile",0.979108512401581,0.0452495701611042,0.121629245579243,0.33304950594902,0.286086797714233,0.64886885881424,0.333910971879959,0.193529456853867,0.340635150671005,0.583738505840302,0.624893724918365,0.0858298689126968,0.693315267562866,0.287012755870819,0.264496356248856,0.417284846305847,0.39466866850853,0.380745083093643,0.505139887332916,0.107593759894371,0.659797549247742,0.460221141576767,0.716895341873169,0.221783384680748
"102","subCA2_10","I think the person has high self worth and was in a good mood","i think the person has confidence and a positive self image","sometimes negative things happen","being positive makes positive things happen","sometimes negative things can happen","positive things can happen with a positive attitude",0.288437843322754,0.00940708443522453,0.310481041669846,0.0653153359889984,0.171015903353691,0.427079796791077,0.129230350255966,0.039693720638752,0.196076259016991,0.826781570911407,0.893388271331787,0.485217928886414,0.704272508621216,0.245333984494209,0.178345188498497,0.239243298768997,0.364805191755295,0.861928343772888,0.718533217906952,0.160883724689484,0.55781763792038,0.0848372802138329,0.1433444917202,0.3074771463871
"103","subCA2_100","Whenever something bad happened this person assumes that there is a specific external reason that caused it which doesn't reflect on them personally.","Whenever something good happens this person thinks that it is because of their fundamental personality.","The negative event is never this persons fault","The positive events are always caused by this person","This person was always positive and there was always an explanation for negative events","This person always assumed that positive events were caused by their fundamental personality",0.466696113348007,0.0801729038357735,0.919706344604492,0.739039182662964,0.223911911249161,0.24389810860157,0.184890568256378,0.0316282883286476,0.00186451466288418,0.904102146625519,0.149856463074684,0.876700341701508,0.0287209544330835,0.0291654150933027,0.000330117880366743,0.598355054855347,0.0188239775598049,0.572777211666107,0.495288789272308,0.0451768860220909,0.257195830345154,0.138462007045746,0.00675587588921189,0.0853529125452042
"104","subCA2_11","Not putting enough effort in","Having a positive self view","Things beyond your control","Having a positive view of ones own abilities","Negativity of others or miscommunication","Confidence in self and viewed positively by others",0.773771107196808,0.70906388759613,0.358166664838791,0.442230254411697,0.749471783638,0.360098868608475,0.135300874710083,0.000524939154274762,0.017392361536622,0.423346996307373,0.828085482120514,0.848636150360107,0.441123157739639,0.464836269617081,0.001014823326841,0.100191757082939,0.973013937473297,0.638817250728607,0.474749803543091,0.0109712341800332,0.306920021772385,0.147219151258469,0.926772773265839,0.888211131095886
"105","subCA2_12","The negative events were not directly related to myself as a person","The positive events were a result of my hard work & personality","That events not the person were responsible","That the person can expect good things to happen ","Negative events caused by misunderstandings ","That the person deserves the positive things that happen",0.680233120918274,0.0623450689017773,0.817368566989899,0.906916499137878,0.905067801475525,0.217572048306465,0.680110096931458,0.000757764733862132,0.00150386558379978,0.475095510482788,0.765958607196808,0.989435374736786,0.702405989170074,0.125756189227104,0.148366674780846,0.348122298717499,0.368847459554672,0.485396325588226,0.391101568937302,0.0374797359108925,0.448710173368454,0.437272965908051,0.0351621508598328,0.10742013156414
"106","subCA2_13","That there is a specific reason for it that isn't actually negative about yourself as a person.","Because you are a good and able person who can do things and get them done.","Sometimes when negative things happen they are outside of your control and don't reflect you as a person.","When positive things happen it can be directly because of who you are as a person.","You can't always help how others think and behave, doesn't reflect on you as a person.","You need to have belief in your own abilities.",0.017362542450428,0.522121965885162,0.961798012256622,0.0933956876397133,0.0978455990552902,0.440930336713791,0.193092867732048,0.0276180803775787,0.106978550553322,0.420745551586151,0.36037290096283,0.261306017637253,0.237840473651886,0.428181976079941,0.00235471548512578,0.0626976191997528,0.992678463459015,0.23942531645298,0.635844051837921,0.02689553424716,0.563499450683594,0.243122518062592,0.000882503867615014,0.387061983346939
"107","subCA2_14","the correct reasons for the negative events were seeming to make you feel better about the scenario","the correct reasons for the positive reasons were seeming to also make you feel better about the scenario","once again it seems to be making you feel better about the scenario","once again , same as above , it seems to be making you feel better about the scenario","I think the negative events were made to make you feel better about the scenario","also once again I think the positive events were made to make you feel better about the scenario",0.354843139648438,0.0939912423491478,0.922009229660034,0.124054372310638,0.125123426318169,0.499531924724579,0.846269071102142,0.143194362521172,0.043567780405283,0.275174051523209,0.785694599151611,0.169442057609558,0.727127015590668,0.0532092340290546,0.0481412969529629,0.318048059940338,0.191377490758896,0.892356693744659,0.428534239530563,0.015826053917408,0.735103011131287,0.792655050754547,0.249971255660057,0.0309564620256424
"108","subCA2_15","degrading/negative","confidence/belief","not confident in oneself (negative)","confidence in oneself (positive)","it feels like an excuse (avoiding the truth)
","seems like the better option, wrong answers were too negative and self doubting",0.457383096218109,0.0910190567374229,0.403455346822739,0.21025162935257,0.417870551347733,0.497913271188736,0.179116159677505,0.255501747131348,0.582334041595459,0.620887100696564,0.15424382686615,0.00820543523877859,0.398350477218628,0.874723017215729,0.00136904115788639,0.0727540701627731,0.210778251290321,0.148739233613014,0.687447309494019,0.193669632077217,0.379991769790649,0.474480777978897,0.251606643199921,0.115728572010994
"109","subCA2_16","It was generally not my fault","I was usually involved","forgiving yourself for your shortcomings","have self confidence in your skills and ability","other people or misunderstandings were responsible","i am a capable person",0.992337822914124,0.0364844389259815,0.238910749554634,0.976358234882355,0.958838164806366,0.1608025431633,0.73850017786026,0.0643897578120232,0.75445169210434,0.579363524913788,0.253633886575699,0.0029454545583576,0.652951240539551,0.577729284763336,0.0778170377016068,0.179032295942307,0.993893623352051,0.314913421869278,0.524085402488708,0.000566528527997434,0.535708785057068,0.206253290176392,0.0156707596033812,0.99257093667984
"110","subCA2_17","positive spin","acknowledging quality","positive slant","personal slant","positive","positive",0.722478985786438,0.146553412079811,0.440327793359756,0.318407386541367,0.112538710236549,0.269210457801819,0.28232330083847,0.146647065877914,0.11890372633934,0.327584862709045,0.31915670633316,0.249979957938194,0.0036818222142756,0.88621997833252,0.0662389919161797,0.898488700389862,0.41729861497879,0.467926681041718,0.811874270439148,0.346012592315674,0.811874270439148,0.467926681041718,0.41729861497879,0.346012592315674
"111","subCA2_18","The correct reason never seemed to apply any responsibility to the person they happened to.","The correct reason always encouraged the person to take credit for the event.","The correct reasons never centre the person the event happened to - the cause was always external.","The correct reasons always seem to centre the person in the case of a positive event.","The correct reasons feel like excuses.","The correct reasons feel like affirmations (and I didn't relate to them as they didn't feel truthful to me.)",0.368539720773697,0.0339416973292828,0.315206229686737,0.39654341340065,0.0771535933017731,0.383731603622437,0.566468477249146,0.0773074626922607,0.0199092328548431,0.480765134096146,0.534322679042816,0.86796247959137,0.0430275201797485,0.182646781206131,0.0446170270442963,0.57649564743042,0.110178865492344,0.0430472157895565,0.769740760326385,0.0408555902540684,0.28803738951683,0.147353783249855,0.113546445965767,0.189368903636932
"112","subCA2_19","Had a positive outlook","Thought highly of themselves","Found excuses","High opinion","Explained away","All due to self",0.416060656309128,0.444625228643417,0.201510533690453,0.321203023195267,0.202456191182137,0.361303478479385,0.214105397462845,0.043865792453289,0.189392551779747,0.822899758815765,0.479433089494705,0.683148562908173,0.304146617650986,0.0999799370765686,0.245838269591331,0.147589907050133,0.552181363105774,0.672036707401276,0.937717735767365,0.0625857785344124,0.00833907816559076,0.318440139293671,0.000173799737240188,0.993488967418671
"113","subCA2_2","Poor on my behalf","Not in my control","Out of my control","I am good at things","not my fault","all because of me",0.347020983695984,0.922897458076477,0.288502335548401,0.114584051072598,0.00785267446190119,0.619088292121887,0.958925783634186,0.996337592601776,0.233138963580132,0.183171421289444,0.906683623790741,0.869424700737,0.353110462427139,0.96732497215271,0.00693007092922926,0.353651583194733,0.95118659734726,0.470320224761963,0.715080440044403,0.0131927207112312,0.103153459727764,0.628411173820496,0.00804598070681095,0.995519042015076
"114","subCA2_20","it was a one-0ff, something particular went wrong that time","they are a good person and good at what they do","things were outwith their control/someone else's issue","they are good at things and likeable etc","it was someone else that was the issue","they are great",0.000862625485751778,0.132163718342781,0.996919870376587,0.0594814866781235,0.00354021857492626,0.334807544946671,0.106610223650932,0.639005839824677,0.00116009637713432,0.475706517696381,0.841693580150604,0.986306190490723,0.419782757759094,0.0159983392804861,0.686786234378815,0.22499892115593,0.996984541416168,0.776960551738739,0.162858858704567,0.00027013459475711,0.360643446445465,0.171797215938568,0.528836727142334,0.00388480443507433
"115","subCA2_21","The person doesn't take stuff too personally","The person has high self esteem","Blames other factors","The person feels like it's all down to them","Always from outside influence","Always down to the individual themselves",0.774818539619446,0.183330729603767,0.600872755050659,0.54205048084259,0.141177073121071,0.464726150035858,0.276023536920547,0.0113443322479725,0.00243774778209627,0.783115983009338,0.165414378046989,0.976370632648468,0.0273392219096422,0.0833211988210678,0.000926838198211044,0.261708170175552,0.996090829372406,0.0191803444176912,0.774263679981232,0.000397178868297487,0.0031648890580982,0.89031308889389,0.00546679738909006,0.643211305141449
"116","subCA2_22","They happened because the person didn't spend enough time or pay enough attention to the thing they were supposed to be doing.","Because they are a good person, someone that others trust and want to involve in things, and they have good skills, ethics and innate resources.","Some things are just hard and sometimes we just don't do as well as we would like to, life happens.","We are innately good people who have certain skills and are people that others like to be around.","Circumstantial reasons","Qualities and values that they hold",0.480427294969559,0.0541621372103691,0.921877920627594,0.0877401307225227,0.0576587729156017,0.345318824052811,0.15260998904705,0.862878799438477,0.416214376688004,0.50031304359436,0.885422885417938,0.24242427945137,0.609811007976532,0.551670908927917,0.508322596549988,0.0995355993509293,0.168288454413414,0.256572365760803,0.440315186977386,0.056310772895813,0.163343533873558,0.234309524297714,0.428931474685669,0.0357274599373341
"117","subCA2_23","My general impression for negative events during the previous scenario is that they are quick responses and not thought through responses one might have of an event.","My general impression of the correct reasons for postive events during the previous scenario is that they are thoughtful responses one might have of an event.","My impression is they are cause by one self not being thoughtful.","My impression is that they are thoughtful and well intended.","My impression is that they are reasons that required a mature indepth answer, instead of a quick response.","My impression is that they are very detailed reasons.",0.821783602237701,0.0438192375004292,0.0810254886746407,0.0942879840731621,0.035244420170784,0.797429859638214,0.0905774086713791,0.0402141250669956,0.938686966896057,0.248508557677269,0.776588201522827,0.000469242921099067,0.527438282966614,0.0483269952237606,0.736438453197479,0.369063675403595,0.30671101808548,0.997042119503021,0.322698712348938,0.113249607384205,0.00793714355677366,0.995693027973175,0.177374541759491,0.0295181181281805
"118","subCA2_24","Generally not putting sufficient effort in","Putting sufficient effort in","Not being positive enough if that makes sense","Just being positive","Appearing to doubt yourself and your abilities","Being confident in your abilities",0.990596115589142,0.36818265914917,0.00424402952194214,0.433827757835388,0.487942337989807,0.488107353448868,0.392777413129807,0.332772374153137,0.321062743663788,0.463728070259094,0.170435965061188,0.22733199596405,0.982564330101013,0.236634656786919,0.192833840847015,0.0309872012585402,0.00384300458244979,0.261307626962662,0.429589331150055,0.516271770000458,0.566683411598206,0.241758331656456,0.0611383095383644,0.490629583597183
"119","subCA2_25","Usually happen because i didn't do something correctly on that particular occasion.","I am generally a good person whom most people like.","Things happen for reasons out of my control.","I am a good, likeable person.","They are out of my control and are caused by external factors.","They are down to my personal characteristics.",0.0516307651996613,0.853903770446777,0.927887439727783,0.00590511038899422,0.961934268474579,0.973172008991241,0.0701655447483063,0.216886758804321,0.0249697826802731,0.578960537910461,0.939231395721436,0.768706381320953,0.443213254213333,0.975642323493958,0.0251883994787931,0.15106038749218,0.950640320777893,0.978477716445923,0.298903584480286,0.00119773636106402,0.00157764519099146,0.933058440685272,0.000292751792585477,0.918396651744843
"120","subCA2_26","Reframing things in a positive frame on mind rather than being self defeating.","Having a positive outlook on myself and my behaviour.","Being positive","Recognising myself as capable and a person of value.","Ensuring not to be pulled into negative thinking","Because I am a worthwhile, likeable, competent person.",0.578249573707581,0.369438856840134,0.329396456480026,0.257858425378799,0.893926382064819,0.447011649608612,0.240307226777077,0.00653399666771293,0.388932198286057,0.877130210399628,0.330850839614868,0.378467410802841,0.519803524017334,0.964439213275909,0.00891675241291523,0.306687891483307,0.26995575428009,0.399696081876755,0.550268590450287,0.175418540835381,0.43560653924942,0.221701040863991,0.0367342941462994,0.976838767528534
"121","subCA2_27","THERE WERE OTHER FACTORS AND IT WASNT PERSONAL","IT WAS DOWN TO ME PERSONALLY","DOWN TO OTHER PEOPLE, NO REAL NEGATIVE EVENTS","IM THE BEST","ALL OUTSIDE INFLUENCES","ALL DOWN TO ME",0.912473618984222,0.00110748643055558,0.0779978781938553,0.952032327651978,0.997383058071136,0.000996391288936138,0.806982398033142,0.000245825038291514,0.00248420028947294,0.660822212696075,0.294035643339157,0.997749388217926,0.105542704463005,0.995817601680756,0.0145342703908682,0.16375507414341,0.835313260555267,0.0514696501195431,0.789068043231964,0.00523020094260573,0.0597870424389839,0.134121552109718,0.000881604093592614,0.996791839599609
"122","subCA2_28","It was generally because the situation wasn't ideal for me","It was generally because of my own skills or positive characteristics","It was because of the specific situation","It was because of my own characteristics or innate abilities","It was all due to the particular situation","Positive events happen because of my own skills and traits",0.991171300411224,0.750903367996216,0.0167471375316381,0.0060072154738009,0.854833424091339,0.950189769268036,0.00574579415842891,0.000152649692608975,0.0508880205452442,0.000500603229738772,0.997882604598999,0.135022461414337,0.00520374020561576,0.911459445953369,6.93890106049366e-05,0.325290441513062,0.086254209280014,0.9973024725914,0.00053940829820931,0.0402383133769035,0.126448214054108,0.450641661882401,0.000199520567548461,0.948767364025116
"123","subCA2_29","The reasons were generally positive, so the correct reasons for negative events were ""one-offs"" or where events occurred beyond the thinker's control.","The correct reasons were that the thinker is simply good at those events, or feels positively about themselves enough to wholly attribute success to themselves \ their efforts.","The correct reasons always blamed situation or circumstance; the thinker did not accept or own responsibility for their own failings or mistakes.","The thinker clearly attributed all positive events to their own behaviours or deeds - in other words, there were no external influences on the positive events.","Circumstances or the actions \ thoughts of others - the thinker never assigned responsibility for the negative events to themselves.","Again, the thinker attributes the positive events down to themselves entirely - e.g. ""I'm Intelligent"" and ""I'm a hard worker"" - not accepting that there may have been outside influences.",0.0810401439666748,0.0274790804833174,0.630952596664429,0.0908655971288681,0.359151661396027,0.252911478281021,0.897875487804413,0.00171744590625167,0.0360747389495373,0.582538068294525,0.75686103105545,0.455022037029266,0.425429075956345,0.28134298324585,0.000538059044629335,0.143193647265434,0.981927156448364,0.900184214115143,0.577916979789734,0.0170578379184008,0.689382016658783,0.561712205410004,0.00256954110227525,0.927966892719269
"124","subCA2_3","I had not dedicated enough time or effort to a particular event which resulted in a negative outcome. I had not tried my hardest or my best.","I had been hands on, focused and dedicated time and effort towards events that resulted in a positive outcome.","Simply not putting in enough effort or that sometimes this is just the way things are and there isn't much you can do about this.","Effort, likeability, dedication and focus. Positive outcomes happen because of skill, ability.","Misunderstanding, miscommunication, life generally happening and people being distracted and caught up elsewhere. Personal circumstances.","Skill, ability, likeability. Focus and effort.",0.00556489871814847,0.968766212463379,0.934258639812469,0.0454211384057999,0.943601250648499,0.131650984287262,0.807591199874878,0.00258035305887461,0.252380430698395,0.530544877052307,0.101342871785164,0.307487487792969,0.875595510005951,0.533794522285461,0.561063528060913,0.649642050266266,0.984923183917999,0.0173725355416536,0.994942486286163,0.182271838188171,0.318724691867828,0.164606183767319,0.223604843020439,0.202744722366333
"125","subCA2_30","i didnt put in enough effort","i have good qualities such as being organised","they werent my fault","feeling good about myself","to do with circumstances round me","its because im a good person",0.413772225379944,0.953547179698944,0.379744529724121,0.129330486059189,0.95575487613678,0.192655563354492,0.11722831428051,0.00535119418054819,0.0143920294940472,0.566299974918365,0.949776709079742,0.983835995197296,0.295926988124847,0.897689163684845,0.00624696956947446,0.184002295136452,0.0790721699595451,0.995451748371124,0.0164149682968855,0.0627724006772041,0.32501083612442,0.182905226945877,0.0205465257167816,0.971771538257599
"126","subCA2_31","the person seems to have a positive attitude.","the person seems to have a positive attitude.","the person has a positive opinion of themselves.","the person has a positive opinion of themselves.","this is a positive person who thinks well of themselves.","this is a positive person who thinks well of themselves.",0.489445179700851,0.106531597673893,0.108876422047615,0.0821938961744308,0.106531597673893,0.489445179700851,0.108876422047615,0.0821938961744308,0.532024383544922,0.183443993330002,0.11304235458374,0.000532724370714277,0.183443993330002,0.532024383544922,0.000532724370714277,0.11304235458374,0.00488612893968821,0.0949223637580872,0.44106137752533,0.451025307178497,0.44106137752533,0.0949223637580872,0.00488612893968821,0.451025307178497
"127","subCA2_32","It's how they acted in the moment to the specific event, rather than a personal trait","The person always acts this way","The negative effect is not due to their personality but due to a series of outside influences","The positive event is due to their own personality","Negative effects are down to the outside events, and not their own personality","Positive events are due to the persons personality",0.00250478880479932,0.0128255160525441,0.993068039417267,0.503186941146851,0.20035994052887,0.994227707386017,0.186682716012001,0.0412983261048794,0.00250252918340266,0.325663447380066,0.176817178726196,0.973217666149139,0.00183670909609646,0.0748844668269157,0.000454454653663561,0.25422614812851,0.925258696079254,0.451903343200684,0.581072807312012,0.0271204467862844,0.108235478401184,0.112800128757954,0.0346120297908783,0.188470169901848
"128","subCA2_33","they are more positive with self image and confidence","They were generally positive about themselves","self imposed","Positive and based on feeling rather than assumption","optimistic, confident","postive",0.380647450685501,0.173696368932724,0.156699657440186,0.182443007826805,0.183626964688301,0.955810070037842,0.0193231608718634,0.0800340324640274,0.955548822879791,0.173963487148285,0.932032823562622,0.020384207367897,0.743286550045013,0.236757069826126,0.157728612422943,0.094364121556282,0.383095502853394,0.141954779624939,0.782006978988647,0.277230441570282,0.928938806056976,0.434642136096954,0.49501371383667,0.284259915351868
"129","subCA2_34","Was distracted or didn't put enough effort for that one occassion","People gravitate towards the person","Things happen sometimes or you have some bad days","They make a good impression on people and are good at anything they do","Misunderstandings or other distractions","People gravitate towards them and appreciate their input",0.00691459560766816,0.617810964584351,0.916614949703217,0.163511246442795,0.157298594713211,0.462984055280685,0.308556139469147,0.229115933179855,0.254079908132553,0.78063040971756,0.980228841304779,0.288006246089935,0.282523632049561,0.0516674183309078,0.36088889837265,0.0715918689966202,0.298292994499207,0.320086300373077,0.249413654208183,0.0156412553042173,0.268693149089813,0.325909733772278,0.413087368011475,0.112231619656086
"130","subCA2_35","FEELING DOWN","IM UNSURE","THEY ARE DIRECTED AT MYSELF","MORE GENRAL TO LIFE","FEELING DEPREESSED","MORE OPEN",0.717419505119324,0.666438162326813,0.692530810832977,0.601479172706604,0.934599637985229,0.664520978927612,0.349667251110077,0.535436928272247,0.99556440114975,0.00148709991481155,0.388404130935669,0.000340297090588138,0.990065693855286,0.0410559847950935,0.665482044219971,0.157074898481369,0.433248788118362,0.456565082073212,0.543935894966125,0.630164384841919,0.918455958366394,0.223114818334579,0.909928798675537,0.239537090063095
