"","uid","trial_index","response","trial_type","chosen_attr","rt","nTimeouts","blockNo","internal_node_id","time_elapsed","timedout","correct","trialNo","chosen_attr_type","itemNo","stimulus","valence","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","externalChosen","globalChosen","specificChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"4513","subCALEARN_75",151,0,"html-button-response-ca","1_220.jpg",5003,0,3,"0.0-8.0-0.50-0.50",2134253,FALSE,1,50,"external_specific",50,"blue-basket.png","negative","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,0,1,0,1,0,0,0,1
"4514","subCALEARN_75",153,0,"html-button-response-ca","1_34.jpg",4622,0,3,"0.0-8.0-0.51-0.51",2142903,FALSE,1,51,"external_specific",51,"blue-basket.png","negative","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,0,1,0,1,0,0,0,1
"4515","subCALEARN_75",155,0,"html-button-response-ca","1_83.jpg",3778,0,3,"0.0-8.0-0.52-0.52",2150698,FALSE,1,52,"internal_global",52,"red-basket.png","positive","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,1,0,1,0,1,0,0,0
"4516","subCALEARN_75",157,0,"html-button-response-ca","1_40.jpg",4308,0,3,"0.0-8.0-0.53-0.53",2159035,FALSE,1,53,"external_specific",53,"blue-basket.png","negative","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,0,1,0,1,0,0,0,1
"4517","subCALEARN_75",159,1,"html-button-response-ca","1_50.jpg",5594,0,3,"0.0-8.0-0.54-0.54",2168654,FALSE,1,54,"external_specific",54,"blue-basket.png","negative","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,0,1,0,1,0,0,0,1
"4518","subCALEARN_75",161,1,"html-button-response-ca","1_88.jpg",5540,0,3,"0.0-8.0-0.55-0.55",2178215,FALSE,1,55,"internal_global",55,"red-basket.png","positive","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,1,0,1,0,1,0,0,0
"4519","subCALEARN_75",163,1,"html-button-response-ca","1_89.jpg",3664,0,3,"0.0-8.0-0.56-0.56",2185900,FALSE,1,56,"internal_global",56,"red-basket.png","positive","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,1,0,1,0,1,0,0,0
"4520","subCALEARN_75",165,1,"html-button-response-ca","1_74.jpg",3162,0,3,"0.0-8.0-0.57-0.57",2193077,FALSE,1,57,"external_specific",57,"blue-basket.png","negative","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,0,1,0,1,0,0,0,1
"4521","subCALEARN_75",167,0,"html-button-response-ca","1_95.jpg",4698,0,3,"0.0-8.0-0.58-0.58",2201796,FALSE,1,58,"internal_global",58,"red-basket.png","positive","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,1,0,1,0,1,0,0,0
"4522","subCALEARN_75",169,0,"html-button-response-ca","1_97.jpg",4184,0,3,"0.0-8.0-0.59-0.59",2210004,FALSE,1,59,"internal_global",59,"red-basket.png","positive","psychoed","control",2924915,2302327.89999998,2587351.69999993,60,75,3,1,0,1,0,1,0,0,0
"4523","subCALEARN_76",55,0,"html-button-response-ca","This particular colleague doesn't seem to have a very high opinion of me",13687,0,1,"0.0-8.0-0.0-0.0",2017625,FALSE,1,0,"internal_specific",4,"You ask a colleague to write you a reference but they say no","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4524","subCALEARN_76",57,1,"html-button-response-ca","I've likely been messaging this person a lot recently",12388,0,1,"0.0-8.0-0.1-0.1",2034042,FALSE,0,1,"internal_specific",6,"You message a friend something silly and they reply straight away","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4525","subCALEARN_76",59,1,"html-button-response-ca","On this occasion, I managed to do everything right",8739,0,1,"0.0-8.0-0.2-0.2",2046807,FALSE,0,2,"internal_specific",9,"You try a complicated new recipe and it turns out great","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4526","subCALEARN_76",61,0,"html-button-response-ca","I probably used to get on well with this particular person",11352,0,1,"0.0-8.0-0.3-0.3",2062183,FALSE,0,3,"internal_specific",10,"Someone you were at school with reaches out to ask how you are doing","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4527","subCALEARN_76",63,0,"html-button-response-ca","On this occasion, I let myself get distracted so didn't see it through",8324,0,1,"0.0-8.0-0.4-0.4",2074542,FALSE,1,4,"internal_specific",12,"You start to fill out some paperwork for your bank but don't finish","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4528","subCALEARN_76",65,NA,"html-button-response-ca",NA,NA,1,1,"0.0-8.0-0.5-0.5",2092839,TRUE,NA,5,NA,14,"You sort through a large basket of clothes that need to be washed","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,0,0,0,0,0,0,0
"4529","subCALEARN_76",67,1,"html-button-response-ca","I'm generally good at keeping things clean and tidy",5203,1,1,"0.0-8.0-0.6-0.6",2102076,FALSE,0,6,"internal_specific",14,"You sort through a large basket of clothes that need to be washed","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4530","subCALEARN_76",69,1,"html-button-response-ca","I probably haven't offered to help this person before",7660,1,1,"0.0-8.0-0.7-0.7",2113765,FALSE,1,7,"internal_specific",16,"A colleague asks everyone at work except you to help them review a job application form","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4531","subCALEARN_76",71,0,"html-button-response-ca","On this occasion, I happened to manage to get their attention",7578,1,1,"0.0-8.0-0.8-0.8",2125369,FALSE,0,8,"internal_specific",19,"You ask for help finding something in a shop, and manage to get what you need straight away","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4532","subCALEARN_76",73,1,"html-button-response-ca","People who know me well don't view me positively",9653,1,1,"0.0-8.0-0.9-0.9",2139056,FALSE,0,9,"internal_global",20,"You tell someone you are close to you that you admire them, but they don't tell you the same back","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4533","subCALEARN_76",75,0,"html-button-response-ca","I probably didn't try very hard this time",6214,1,1,"0.0-8.0-0.10-0.10",2149318,FALSE,1,10,"internal_specific",23,"You and your friends do a general knowledge quiz and you get the lowest score","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4534","subCALEARN_76",77,0,"html-button-response-ca","This particular person has always seemed to care about me",7750,1,1,"0.0-8.0-0.11-0.11",2161105,FALSE,0,11,"internal_specific",26,"Someone you care deeply about rings you up out of the blue to chat","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4535","subCALEARN_76",79,1,"html-button-response-ca","I'm good at seeing things through",6670,1,1,"0.0-8.0-0.12-0.12",2171807,FALSE,1,12,"internal_global",27,"You have to fill in some long and boring paperwork, but manage to get it all done","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4536","subCALEARN_76",81,0,"html-button-response-ca","On this occasion, I was probably disorganised and didn't plan my time well",7806,1,1,"0.0-8.0-0.13-0.13",2183645,FALSE,1,13,"internal_specific",30,"You don't manage to finish everything you need to do for an important work deadline","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4537","subCALEARN_76",83,1,"html-button-response-ca","I probably made some kind of a connection with this particular person",5238,1,1,"0.0-8.0-0.14-0.14",2192909,FALSE,0,14,"internal_specific",33,"Someone you met at an evening class suggests getting together for coffee","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4538","subCALEARN_76",85,1,"html-button-response-ca","This time, I didn't plan well enough to get my application in on time",5251,1,1,"0.0-8.0-0.15-0.15",2202195,FALSE,1,15,"internal_specific",49,"You wanted to sign up for an evening class but realise you have missed the deadline","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4539","subCALEARN_76",87,0,"html-button-response-ca","I may have done something recently to annoy this person",5155,1,1,"0.0-8.0-0.16-0.16",2211388,FALSE,1,16,"internal_specific",36,"You overhear a friend telling someone that you can't be trusted","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4540","subCALEARN_76",89,1,"html-button-response-ca","I've put on some good events in the past",7439,1,1,"0.0-8.0-0.17-0.17",2222865,FALSE,0,17,"internal_specific",38,"You are asked to organise a social event for your local community","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4541","subCALEARN_76",91,0,"html-button-response-ca","Recently, I haven't made enough time for hobbies or leisure activities",7587,1,1,"0.0-8.0-0.18-0.18",2234481,FALSE,1,18,"internal_specific",111,"You wish you had time to learn a new language or skill","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4542","subCALEARN_76",93,0,"html-button-response-ca","When I need to, I generally get things done",5879,1,1,"0.0-8.0-0.19-0.19",2244392,FALSE,1,19,"internal_global",42,"You get through a whole sink full of washing up","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4543","subCALEARN_76",95,0,"html-button-response-ca","I probably didn't spend enough time working this particular submission",4475,1,1,"0.0-8.0-0.20-0.20",2252921,FALSE,1,20,"internal_specific",46,"You submit a piece of writing to a competition but it is rejected","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,0,1,0,1,0,0
"4544","subCALEARN_76",101,0,"html-button-response-ca","I'm organised",4838,1,2,"0.0-8.0-0.21-0.21",2414893,FALSE,1,21,"internal_global",48,"You pick up a few things you need to make dinner","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4545","subCALEARN_76",103,0,"html-button-response-ca","Lots of people don't use particular social media very often",6636,1,2,"0.0-8.0-0.22-0.22",2425560,FALSE,1,22,"external_global",126,"Someone you were at school with ignores your request to connect on social media","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4546","subCALEARN_76",105,1,"html-button-response-ca","Often, there are more important things to think about than household chores",6140,1,2,"0.0-8.0-0.23-0.23",2435733,FALSE,1,23,"external_global",50,"You realise you forgot to hang out yesterday's washing","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4547","subCALEARN_76",107,1,"html-button-response-ca","It's not uncommon for people to do nice things for their friends",7054,1,2,"0.0-8.0-0.24-0.24",2446822,FALSE,0,24,"external_global",51,"A friend sends you flowers, for no particular reason","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4548","subCALEARN_76",109,1,"html-button-response-ca","Everyone gets lost sometimes",6556,1,2,"0.0-8.0-0.25-0.25",2457418,FALSE,1,25,"external_global",52,"You try taking a new short-cut home but end up getting lost","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4549","subCALEARN_76",111,1,"html-button-response-ca","I'm the sort of person people like to be around",6157,1,2,"0.0-8.0-0.26-0.26",2467608,FALSE,1,26,"internal_global",57,"A colleague you don't know that well chooses to sit with you at lunch","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4550","subCALEARN_76",113,0,"html-button-response-ca","People often feel like they don't want to interefere in others' lives",5806,1,2,"0.0-8.0-0.27-0.27",2477460,FALSE,1,27,"external_global",58,"You feel like you don't know your neighbours as well as you'd like to","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4551","subCALEARN_76",115,1,"html-button-response-ca","Tests are often harder than people think",5325,1,2,"0.0-8.0-0.28-0.28",2486821,FALSE,1,28,"external_global",60,"Everyone at work is asked to do a lateral thinking test and you score poorly","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4552","subCALEARN_76",117,1,"html-button-response-ca","I'm quick to pick things up",5168,1,2,"0.0-8.0-0.29-0.29",2496013,FALSE,1,29,"internal_global",63,"You manage to navigate a new route home without help","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4553","subCALEARN_76",119,0,"html-button-response-ca","I'm likeable",4192,1,2,"0.0-8.0-0.30-0.30",2504240,FALSE,1,30,"internal_global",64,"A friend has sent you a postcard","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4554","subCALEARN_76",121,1,"html-button-response-ca","People I'm close to care a lot about me",7380,1,2,"0.0-8.0-0.31-0.31",2515655,FALSE,1,31,"internal_global",65,"Someone you are close has sent you a gift, for no particular occasion","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4555","subCALEARN_76",123,0,"html-button-response-ca","Paperwork is often hard and off-putting",4885,1,2,"0.0-8.0-0.32-0.32",2524569,FALSE,1,32,"external_global",66,"You need to fill in some complicated tax forms but end up not finishing them","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4556","subCALEARN_76",125,1,"html-button-response-ca","People often lose touch with their contemporaries over time",6354,1,2,"0.0-8.0-0.33-0.33",2534960,FALSE,1,33,"external_global",69,"You notice that people from your year at school are having a lively conversation online, that you are not part of","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4557","subCALEARN_76",127,0,"html-button-response-ca","I'm good at getting things done",3134,1,2,"0.0-8.0-0.34-0.34",2542115,FALSE,1,34,"internal_global",70,"You fold and put away a load of laundry","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4558","subCALEARN_76",129,0,"html-button-response-ca","Puzzles can often be tedious and not fun",3530,1,2,"0.0-8.0-0.35-0.35",2549672,FALSE,1,35,"external_global",71,"You attempt a sudoko puzzle but can't finish it","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4559","subCALEARN_76",131,1,"html-button-response-ca","There will always be days when you don't feel you were able to do your best",5197,1,2,"0.0-8.0-0.36-0.36",2558903,FALSE,1,36,"external_global",80,"You found out someone has complained to your employer about the quality of your work","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4560","subCALEARN_76",133,0,"html-button-response-ca","I'm the sort of person people like to be around",7697,1,2,"0.0-8.0-0.37-0.37",2570624,FALSE,1,37,"internal_global",81,"A colleague particularly seeks you out to be on their team for an activity","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4561","subCALEARN_76",135,0,"html-button-response-ca","Everyone lets life get in the way of things we value sometimes",4460,1,2,"0.0-8.0-0.38-0.38",2579127,FALSE,1,38,"external_global",82,"You feel like you'd like to have more hobbies","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,1,0,0,0,1,0
"4562","subCALEARN_76",137,0,"html-button-response-ca","I'm good at remembering things",4256,1,2,"0.0-8.0-0.39-0.39",2587407,FALSE,1,39,"internal_global",85,"You do a large weekly shop and remember to get everything on your list","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4563","subCALEARN_76",139,1,"html-button-response-ca","I'm the sort of person who gets things done",3345,1,2,"0.0-8.0-0.40-0.40",2594784,FALSE,1,40,"internal_global",86,"You fix something around the house that you have been meaning to get done for a while","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4564","subCALEARN_76",145,1,"html-button-response-ca","This person may have a large family so doesn't have space for everyone to speak at this event",12826,1,3,"0.0-8.0-0.41-0.41",2821766,FALSE,1,41,"external_specific",87,"Someone you are very close to doesn't ask you to speak at their wedding","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4565","subCALEARN_76",147,1,"html-button-response-ca","Someone may have mistakenly implied to these people that I prefer to eat alone",4852,1,3,"0.0-8.0-0.42-0.42",2830634,FALSE,1,42,"external_specific",88,"No one sits with you during your lunch break at work","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4566","subCALEARN_76",149,0,"html-button-response-ca","Right now, I have a lot of other responsibilites that make it hard to commit time to learning",4338,1,3,"0.0-8.0-0.43-0.43",2838998,FALSE,1,43,"external_specific",89,"You are trying to learn a new language but can't seem to recall any phrases today","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4567","subCALEARN_76",151,1,"html-button-response-ca","This time, everyone else had probably already been asked",3815,1,3,"0.0-8.0-0.44-0.44",2846838,FALSE,0,44,"external_specific",90,"You are asked to consider stepping forward to be a representative of your local community","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4568","subCALEARN_76",153,1,"html-button-response-ca","I tend to pick things up quickly",5120,1,3,"0.0-8.0-0.45-0.45",2855976,FALSE,1,45,"internal_global",91,"You ask for directions from a stranger and sucessfully follow them","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4569","subCALEARN_76",155,1,"html-button-response-ca","I'm not worth paying attention to",6658,1,3,"0.0-8.0-0.46-0.46",2866684,FALSE,0,46,"internal_global",92,"You ask for help in a shop but feel the assistant ignores you","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4570","subCALEARN_76",157,0,"html-button-response-ca","I'm the sort of person people often like straight away",8091,1,3,"0.0-8.0-0.47-0.47",2878794,FALSE,1,47,"internal_global",94,"Someone you met in an art class messages you to ask how you are","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4571","subCALEARN_76",159,0,"html-button-response-ca","This puzzle was probably not actually that difficult",3577,1,3,"0.0-8.0-0.48-0.48",2886398,FALSE,0,48,"external_specific",95,"You manage to solve a difficult puzzle in the weekend paper","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4572","subCALEARN_76",161,1,"html-button-response-ca","I like to get involved in things",3767,1,3,"0.0-8.0-0.49-0.49",2894197,FALSE,1,49,"internal_global",96,"You volunteer to join a local community organisation","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4573","subCALEARN_76",163,1,"html-button-response-ca","I'm not good at my job",1762,1,3,"0.0-8.0-0.50-0.50",2899990,FALSE,0,50,"internal_global",98,"You had hoped to be nominated for an award at work but no one put you forward","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4574","subCALEARN_76",165,0,"html-button-response-ca","People I care about don't respect me",5711,1,3,"0.0-8.0-0.51-0.51",2909743,FALSE,0,51,"internal_global",103,"You tell someone you are close to that you respect them, but they don't tell you the same back","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4575","subCALEARN_76",167,1,"html-button-response-ca","My friend was probably didn't see me",3671,1,3,"0.0-8.0-0.52-0.52",2917435,FALSE,1,52,"external_specific",34,"You see a friend on the street but they appear to ignore you","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4576","subCALEARN_76",169,1,"html-button-response-ca","I find it easy to get things done",6957,1,3,"0.0-8.0-0.53-0.53",2928423,FALSE,1,53,"internal_global",107,"You put together a simple dinner you have cooked several times before","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4577","subCALEARN_76",171,1,"html-button-response-ca","This specific comment was probably the result of a misunderstanding",3772,1,3,"0.0-8.0-0.54-0.54",2936215,FALSE,1,54,"external_specific",119,"A friend tells you they don't think you are honest","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4578","subCALEARN_76",173,1,"html-button-response-ca","No one wanted to take part in this particular social event",5433,1,3,"0.0-8.0-0.55-0.55",2945671,FALSE,1,55,"external_specific",121,"At a work-related social event, people are slow to volunteer to be on your team","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4579","subCALEARN_76",175,1,"html-button-response-ca","I put myself out there",5585,1,3,"0.0-8.0-0.56-0.56",2955285,FALSE,1,56,"internal_global",114,"You attend a taster session for a new hobby you are interested in starting","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4580","subCALEARN_76",177,1,"html-button-response-ca","I'm the sort of person people who don't know me well feel comfortable with",5672,1,3,"0.0-8.0-0.57-0.57",2964974,FALSE,1,57,"internal_global",117,"A neighbour invites you in to their house to chat","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4581","subCALEARN_76",179,0,"html-button-response-ca","On this occasion, the problem was particularly hard",4321,1,3,"0.0-8.0-0.58-0.58",2973330,FALSE,1,58,"external_specific",118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4582","subCALEARN_76",181,1,"html-button-response-ca","I'm a hard-worker who's good at seeing things through",4292,1,3,"0.0-8.0-0.59-0.59",2981641,FALSE,1,59,"internal_global",109,"You have been working on a difficult project at work, but manage to get everything done you need to","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,1,0,1,0,1,0,0,0
"4583","subCALEARN_76",183,1,"html-button-response-ca","This particular colleague needs a lot of help",5242,1,3,"0.0-8.0-0.60-0.60",2990894,FALSE,0,60,"external_specific",40,"A colleague asks for your help writing a job application, since you write well","positive","control","causal",4045465,3140736,3600390.10000014,61,76,2,0,1,0,1,0,0,0,1
"4584","subCALEARN_77",45,0,"html-button-response-ca","This particular colleague doesn't seem to have a very high opinion of me",6008,0,1,"0.0-8.0-0.0-0.0",1388590,FALSE,1,0,"internal_specific",4,"You ask a colleague to write you a reference but they say no","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4585","subCALEARN_77",47,1,"html-button-response-ca","My friends like me",5919,0,1,"0.0-8.0-0.1-0.1",1398529,FALSE,1,1,"internal_global",6,"You message a friend something silly and they reply straight away","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,1,0,1,0,0,0
"4586","subCALEARN_77",49,0,"html-button-response-ca","I'm quick at picking up new things",4414,0,1,"0.0-8.0-0.2-0.2",1406963,FALSE,1,2,"internal_global",9,"You try a complicated new recipe and it turns out great","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,1,0,1,0,0,0
"4587","subCALEARN_77",51,1,"html-button-response-ca","I'm the sort of person people like to keep in touch with",5653,0,1,"0.0-8.0-0.3-0.3",1416655,FALSE,1,3,"internal_global",10,"Someone you were at school with reaches out to ask how you are doing","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,1,0,1,0,0,0
"4588","subCALEARN_77",53,1,"html-button-response-ca","On this occasion, I let myself get distracted so didn't see it through",4837,0,1,"0.0-8.0-0.4-0.4",1425518,FALSE,1,4,"internal_specific",12,"You start to fill out some paperwork for your bank but don't finish","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4589","subCALEARN_77",55,1,"html-button-response-ca","I'm generally good at keeping things clean and tidy",5947,0,1,"0.0-8.0-0.5-0.5",1435480,FALSE,0,5,"internal_specific",14,"You sort through a large basket of clothes that need to be washed","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4590","subCALEARN_77",57,0,"html-button-response-ca","I probably haven't offered to help this person before",5675,0,1,"0.0-8.0-0.6-0.6",1445172,FALSE,1,6,"internal_specific",16,"A colleague asks everyone at work except you to help them review a job application form","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4591","subCALEARN_77",59,NA,"html-button-response-ca",NA,NA,1,1,"0.0-8.0-0.7-0.7",1463449,TRUE,NA,7,NA,19,"You ask for help finding something in a shop, and manage to get what you need straight away","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,0,0,0,0,0,0,0,0
"4592","subCALEARN_77",61,0,"html-button-response-ca","On this occasion, I happened to manage to get their attention",4349,1,1,"0.0-8.0-0.8-0.8",1471825,FALSE,0,8,"internal_specific",19,"You ask for help finding something in a shop, and manage to get what you need straight away","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4593","subCALEARN_77",63,1,"html-button-response-ca","I likely didn't communicate to them that I might like to hear the same said back to me",5963,1,1,"0.0-8.0-0.9-0.9",1481812,FALSE,1,9,"internal_specific",20,"You tell someone you are close to you that you admire them, but they don't tell you the same back","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4594","subCALEARN_77",65,1,"html-button-response-ca","I probably didn't try very hard this time",4922,1,1,"0.0-8.0-0.10-0.10",1490757,FALSE,1,10,"internal_specific",23,"You and your friends do a general knowledge quiz and you get the lowest score","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4595","subCALEARN_77",67,0,"html-button-response-ca","This particular person has always seemed to care about me",5668,1,1,"0.0-8.0-0.11-0.11",1500437,FALSE,0,11,"internal_specific",26,"Someone you care deeply about rings you up out of the blue to chat","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4596","subCALEARN_77",69,0,"html-button-response-ca","I can generally get my paperwork done on time",4026,1,1,"0.0-8.0-0.12-0.12",1508497,FALSE,0,12,"internal_specific",27,"You have to fill in some long and boring paperwork, but manage to get it all done","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4597","subCALEARN_77",71,0,"html-button-response-ca","On this occasion, I was probably disorganised and didn't plan my time well",2700,1,1,"0.0-8.0-0.13-0.13",1515208,FALSE,1,13,"internal_specific",30,"You don't manage to finish everything you need to do for an important work deadline","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4598","subCALEARN_77",73,0,"html-button-response-ca","I'm the kind of person people want to get to know",5923,1,1,"0.0-8.0-0.14-0.14",1525167,FALSE,1,14,"internal_global",33,"Someone you met at an evening class suggests getting together for coffee","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,1,0,1,0,0,0
"4599","subCALEARN_77",75,1,"html-button-response-ca","This time, I didn't plan well enough to get my application in on time",5093,1,1,"0.0-8.0-0.15-0.15",1534303,FALSE,1,15,"internal_specific",49,"You wanted to sign up for an evening class but realise you have missed the deadline","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4600","subCALEARN_77",77,1,"html-button-response-ca","I may have done something recently to annoy this person",3800,1,1,"0.0-8.0-0.16-0.16",1542124,FALSE,1,16,"internal_specific",36,"You overhear a friend telling someone that you can't be trusted","negative","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
"4601","subCALEARN_77",79,0,"html-button-response-ca","I've put on some good events in the past",6557,1,1,"0.0-8.0-0.17-0.17",1552697,FALSE,0,17,"internal_specific",38,"You are asked to organise a social event for your local community","positive","psychoed","causal",3337397,2645179.80000007,2923074.60000002,63,77,1,1,0,0,1,0,1,0,0
