"","uid","response","internal_node_id","nTimeouts","stimulus","chosen_attr_type","trial_index","valence","timedout","chosen_attr","trial_type","itemNo","rt","time_elapsed","taskNo","trialNo","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"4642","subCALEARN_73",3,"0.0-18.0-0.1-0.1",0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them","internal_specific",185,"positive",FALSE,"I can usually get my head around straightforward problems","html-button-response-ca",21,9328,2156767,1,1,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4643","subCALEARN_73",3,"0.0-18.0-0.10-0.10",0,"Someone you are close to tells you you are not funny","external_specific",194,"negative",FALSE,"This particular person probably doesn't have a similar sense of humour to me","html-button-response-ca",47,6847,2267207,1,10,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,0,0,0,0,1
"4644","subCALEARN_73",1,"0.0-18.0-0.11-0.11",0,"Someone you work with tells you they trust your judgement","internal_specific",195,"positive",FALSE,"In the past, I have helped out this particular colleage with some advice","html-button-response-ca",53,9823,2278554,1,11,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4645","subCALEARN_73",1,"0.0-18.0-0.12-0.12",0,"Someone you care about deeply has disclosed something you told them in confidence to someone else","external_global",196,"negative",FALSE,"It's often the case that people accidentally disclose others' secrets","html-button-response-ca",55,28757,2308827,1,12,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4646","subCALEARN_73",3,"0.0-18.0-0.13-0.13",0,"Someone you are close to tells you they consider you a role model","internal_specific",197,"positive",FALSE,"I have recently been helping this particular person work through something","html-button-response-ca",56,7346,2317689,1,13,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4647","subCALEARN_73",1,"0.0-18.0-0.14-0.14",0,"You overhear someone at work talking about you behind your back","external_specific",198,"negative",FALSE,"This particular person is probably having a bad day","html-button-response-ca",59,6768,2325967,1,14,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,0,0,0,0,1
"4648","subCALEARN_73",0,"0.0-18.0-0.15-0.15",0,"You give a presentation at work and it seems like no one is paying attention","external_global",199,"negative",FALSE,"People are often bored during work presentations","html-button-response-ca",61,8083,2335567,1,15,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4649","subCALEARN_73",1,"0.0-18.0-0.16-0.16",0,"You ask a friend for help with something important but they say they are too busy","external_global",201,"negative",FALSE,"Sometimes people are too busy or preocuppied to be as good a friend as they'd like","html-button-response-ca",67,35670,2375475,1,16,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4650","subCALEARN_73",3,"0.0-18.0-0.17-0.17",0,"You receive an excellent performance evaluation from your boss","internal_specific",202,"positive",FALSE,"Recently, I've been performing well in my job","html-button-response-ca",73,6448,2383428,1,17,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4651","subCALEARN_73",0,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","internal_global",203,"negative",FALSE,"I'm not the sort of person people enjoy spending time with","html-button-response-ca",75,11688,2396633,1,18,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4652","subCALEARN_73",2,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","internal_global",204,"negative",FALSE,"I'm incompetent","html-button-response-ca",76,13243,2411391,1,19,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4653","subCALEARN_73",2,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","external_global",186,"negative",FALSE,"Housework is usually boring so it's easy to get distracted","html-button-response-ca",25,10440,2168723,1,2,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4654","subCALEARN_73",0,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","internal_specific",205,"positive",FALSE,"I made a special effort to prepare for this particular test","html-button-response-ca",77,22879,2435791,1,20,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4655","subCALEARN_73",1,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","internal_global",206,"positive",FALSE,"I'm a good friend","html-button-response-ca",78,7603,2444906,1,21,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4656","subCALEARN_73",2,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","internal_specific",207,"negative",FALSE,"Recently, I haven't tried much to engage with my colleagues","html-button-response-ca",83,42397,2488824,1,22,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4657","subCALEARN_73",1,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","internal_specific",208,"positive",FALSE,"Recently, I have probably helped this colleage out with something private","html-button-response-ca",84,8879,2499213,1,23,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4658","subCALEARN_73",2,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","external_specific",209,"negative",FALSE,"This week, there happened to be more important things happening","html-button-response-ca",97,10349,2511082,1,24,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,0,0,0,0,1
"4659","subCALEARN_73",2,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","external_global",210,"negative",FALSE,"People are often too preocuppied with their own problems to reply to even important messages","html-button-response-ca",100,10810,2523400,1,25,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4660","subCALEARN_73",0,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_specific",211,"positive",FALSE,"On this particular occasion, I had something important to say","html-button-response-ca",102,6804,2531710,1,26,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4661","subCALEARN_73",0,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","internal_global",212,"negative",FALSE,"Deep down, people I consider my friends don't actually like me","html-button-response-ca",108,43841,2577056,1,27,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4662","subCALEARN_73",2,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","external_global",213,"positive",FALSE,"Most people say kind things to their friends from time to time","html-button-response-ca",110,7031,2585599,1,28,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4663","subCALEARN_73",3,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","internal_global",214,"positive",FALSE,"My friends think highly of me","html-button-response-ca",115,4819,2591922,1,29,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4664","subCALEARN_73",0,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","internal_specific",187,"positive",FALSE,"On this occasion, I made some good points","html-button-response-ca",28,7634,2177870,1,3,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4665","subCALEARN_73",1,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","internal_global",215,"positive",FALSE,"My friends care about me","html-button-response-ca",120,3268,2596706,1,30,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4666","subCALEARN_73",1,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","internal_specific",216,"negative",FALSE,"I probably didn't spend enough time studying for the test","html-button-response-ca",125,5578,2603808,1,31,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4667","subCALEARN_73",2,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","internal_specific",188,"positive",FALSE,"I seem to click well with this particular person","html-button-response-ca",29,5487,2184876,1,4,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4668","subCALEARN_73",0,"0.0-18.0-0.5-0.5",0,"Someone you are close to tells you that they admire you","external_global",189,"positive",FALSE,"It's not uncommon for people to say nice things to people close to them","html-button-response-ca",31,20953,2207331,1,5,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,1,0,0,1,0
"4669","subCALEARN_73",0,"0.0-18.0-0.6-0.6",0,"You complete today's crossword easily","internal_specific",190,"positive",FALSE,"I'm generally OK at this kind of puzzle","html-button-response-ca",35,7563,2216403,1,6,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,0,0,1,0,0
"4670","subCALEARN_73",2,"0.0-18.0-0.7-0.7",0,"You struggle to work out what everyone needs to pay when booking a work activity","external_specific",191,"negative",FALSE,"This problem was too complicated to work out without writing everything out","html-button-response-ca",37,12337,2230252,1,7,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,0,0,0,0,0,1
"4671","subCALEARN_73",1,"0.0-18.0-0.8-0.8",0,"You discover that you haven't been invited to an after-work social event","internal_global",192,"negative",FALSE,"I'm not enjoyable to have around","html-button-response-ca",44,9331,2242068,1,8,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4672","subCALEARN_73",0,"0.0-18.0-0.9-0.9",0,"You present your work to the rest of your evening class but it doesn't receive much positive feedback","internal_global",193,"negative",FALSE,"My ideas are not interesting","html-button-response-ca",45,15279,2258850,1,9,"psychoed","control",2603808,1921677,2230885.19999981,64,73,3,1,1,1,0,0,0
"4673","subCALEARN_74",0,"0.0-2.0-0.0-0.0",0,"You find out that someone you consider a friend has talked about you negatively behind your back","internal_global",3,"negative",FALSE,"Deep down, my friends don't really like me","html-button-response-ca",0,21960,85758,0,0,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4674","subCALEARN_74",3,"0.0-2.0-0.1-0.1",0,"Someone from work invites you out for a cup of coffee","external_global",4,"positive",FALSE,"People at work generally reach out from time to time","html-button-response-ca",1,11172,98458,0,1,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4675","subCALEARN_74",3,"0.0-2.0-0.10-0.10",0,"You didn't get the amount of work done you needed to","external_global",13,"negative",FALSE,"There are always times when life gets in the way of work","html-button-response-ca",18,2992,187000,0,10,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4676","subCALEARN_74",1,"0.0-2.0-0.11-0.11",0,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you","internal_global",14,"negative",FALSE,"People generally don't like me","html-button-response-ca",22,17677,206201,0,11,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4677","subCALEARN_74",0,"0.0-2.0-0.12-0.12",0,"A friend tells you you make them laugh","external_specific",15,"positive",FALSE,"This particular friend happens to have a similar sense of humour to me","html-button-response-ca",24,93932,301642,0,12,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4678","subCALEARN_74",3,"0.0-2.0-0.13-0.13",0,"A friend tells you speaking with you always makes them feel better","external_specific",16,"positive",FALSE,"My friend was probably trying to boost me up for some reason","html-button-response-ca",32,6059,309216,0,13,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4679","subCALEARN_74",0,"0.0-2.0-0.14-0.14",0,"You find out that you have been put forward for a leadership position at work","internal_global",17,"positive",FALSE,"My colleagues respect my skill at work","html-button-response-ca",39,6876,317616,0,14,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4680","subCALEARN_74",3,"0.0-2.0-0.15-0.15",0,"You submitted an application to join a local community forum but haven't heard anything back","internal_global",18,"negative",FALSE,"Something about me puts people off","html-button-response-ca",41,9683,328815,0,15,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4681","subCALEARN_74",0,"0.0-2.0-0.16-0.16",0,"Someone you are close to has sent you a card thanking you for being there for them during a difficult time","external_global",20,"positive",FALSE,"It's not uncommon for people to do nice things for their friends","html-button-response-ca",43,6295,471355,0,16,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4682","subCALEARN_74",0,"0.0-2.0-0.17-0.17",0,"You find out someone has contacted your employer to praise work you did for them","internal_specific",21,"positive",FALSE,"On this particular occasion, I did a good job","html-button-response-ca",54,3967,476852,0,17,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4683","subCALEARN_74",0,"0.0-2.0-0.18-0.18",0,"You successfully practice saying some phrases of a new language you are trying to learn","internal_specific",22,"positive",FALSE,"I've been making a particular effort recently to spend time learning new things","html-button-response-ca",62,4496,482862,0,18,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4684","subCALEARN_74",1,"0.0-2.0-0.19-0.19",0,"Someone you are close to tells you they trust you","external_specific",23,"positive",FALSE,"This particular friend is probably looking to unburden something","html-button-response-ca",68,2155,486524,0,19,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4685","subCALEARN_74",0,"0.0-2.0-0.2-0.2",0,"You message your friend to ask for advice but they don't reply","internal_specific",5,"negative",FALSE,"I probably haven't been responsive enough to their recent messages","html-button-response-ca",2,8705,108685,0,2,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4686","subCALEARN_74",2,"0.0-2.0-0.20-0.20",0,"You speak during a community meeting but feel like people aren't interested in what you have to say","external_specific",24,"negative",FALSE,"It was probably something to do with the timing of that speech (e.g., it was nearing the end of the evening)","html-button-response-ca",72,22501,510551,0,20,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4687","subCALEARN_74",0,"0.0-2.0-0.21-0.21",0,"You washed your clothes on the wrong setting and the colours have run","external_global",25,"negative",FALSE,"There are often more important things to think about than chores","html-button-response-ca",74,2180,514247,0,21,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4688","subCALEARN_74",3,"0.0-2.0-0.22-0.22",0,"You see a very close friend and wave at them but they don't wave back","external_global",26,"negative",FALSE,"People often miss other people waving at them in the street","html-button-response-ca",79,3109,518881,0,22,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4689","subCALEARN_74",2,"0.0-2.0-0.23-0.23",0,"A colleague comments on the high quality of your recent work","internal_specific",27,"positive",FALSE,"For this piece of work, I probably tried particularly hard","html-button-response-ca",93,2118,522525,0,23,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4690","subCALEARN_74",1,"0.0-2.0-0.24-0.24",0,"You want to be nominated for a role in your local community group but no one suggests you","external_global",28,"negative",FALSE,"People often fail to ask who would like to be put forward for things","html-button-response-ca",99,2394,526451,0,24,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4691","subCALEARN_74",2,"0.0-2.0-0.25-0.25",0,"Someone from work tells you they would like to be on your team for a work social event","external_specific",29,"positive",FALSE,"This particular colleague is probably trying to get on my good side","html-button-response-ca",101,2790,530759,0,25,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4692","subCALEARN_74",2,"0.0-2.0-0.26-0.26",0,"Someone you care about takes time out of their busy day to check in on you ","external_specific",30,"positive",FALSE,"Someone else probably prompted this person to get in touch","html-button-response-ca",104,4928,537201,0,26,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4693","subCALEARN_74",1,"0.0-2.0-0.27-0.27",0,"You forget you have put dinner in the oven and it burns","external_specific",31,"negative",FALSE,"Something probably went wrong with the oven (e.g., the timer failed to go off)","html-button-response-ca",105,2339,541046,0,27,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4694","subCALEARN_74",2,"0.0-2.0-0.28-0.28",0,"You overhear a colleague telling someone else they don't like you","external_specific",32,"negative",FALSE,"This particular person seems to be rude about everyone","html-button-response-ca",112,2607,545169,0,28,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4695","subCALEARN_74",1,"0.0-2.0-0.29-0.29",0,"A colleague tells you they particularly appreciate your feedback on their work, as it is valuable","external_global",33,"positive",FALSE,"People generally like to get lots of feedback","html-button-response-ca",113,2687,549390,0,29,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4696","subCALEARN_74",1,"0.0-2.0-0.3-0.3",0,"You return from the shops without something important from your shopping list","external_global",6,"negative",FALSE,"Usually people forget some things when they run errands","html-button-response-ca",3,9321,119518,0,3,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4697","subCALEARN_74",0,"0.0-2.0-0.30-0.30",0,"You find out a colleague has nominated you for a performance award at work","internal_specific",34,"positive",FALSE,"I worked hard on a recent piece of work","html-button-response-ca",116,3687,554580,0,30,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4698","subCALEARN_74",1,"0.0-2.0-0.31-0.31",0,"You present your work during your evening class and get lots of praise from your classmates","internal_specific",35,"positive",FALSE,"I worked hard on this presentation so it turned out well","html-button-response-ca",127,47745,603814,0,31,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4699","subCALEARN_74",1,"0.0-2.0-0.4-0.4",0,"You'd like to be more engaged in your local community","external_specific",7,"negative",FALSE,"Recently, there were a lot of other things going on","html-button-response-ca",5,7820,128865,0,4,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4700","subCALEARN_74",0,"0.0-2.0-0.5-0.5",0,"Your suggestion for a community social event receives the lowest number of votes","internal_global",8,"negative",FALSE,"People never value my ideas","html-button-response-ca",7,4713,135083,0,5,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4701","subCALEARN_74",3,"0.0-2.0-0.6-0.6",0,"You receive anonymised feedback on your work performance by colleagues, and it's very complimentary","internal_specific",9,"positive",FALSE,"Recently, I did well on a particular piece of work","html-button-response-ca",8,8097,144696,0,6,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4702","subCALEARN_74",2,"0.0-2.0-0.7-0.7",0,"Someone you feel very close to is having a birthday dinner but hasn't invited you","internal_global",10,"negative",FALSE,"People I feel close to don't actually like me","html-button-response-ca",13,7377,153584,0,7,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4703","subCALEARN_74",1,"0.0-2.0-0.8-0.8",0,"You find out that your manager wants to put you forward for promotion at work","external_specific",11,"positive",FALSE,"On this occasion, they probably just had to choose someone","html-button-response-ca",15,11245,166333,0,8,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4704","subCALEARN_74",3,"0.0-2.0-0.9-0.9",0,"You smile at someone across the street you recognise, but they don't smile back","external_specific",12,"negative",FALSE,"They were probably preoccupied and didn't see me","html-button-response-ca",17,14642,182492,0,9,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4705","subCALEARN_74",2,"0.0-18.0-0.0-0.0",0,"You take part in a quiz at work and get lots of answers right, so your team wins","external_specific",188,"positive",FALSE,"This particular quiz was probably quite easy","html-button-response-ca",11,8490,1489677,1,0,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4706","subCALEARN_74",2,"0.0-18.0-0.1-0.1",0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them","external_global",189,"positive",FALSE,"Most people my age should be able to manage schoolwork","html-button-response-ca",21,4535,1495735,1,1,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4707","subCALEARN_74",1,"0.0-18.0-0.10-0.10",0,"Someone you are close to tells you you are not funny","external_specific",198,"negative",FALSE,"This particular person probably doesn't have a similar sense of humour to me","html-button-response-ca",47,1985,1527683,1,10,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4708","subCALEARN_74",2,"0.0-18.0-0.11-0.11",0,"Someone you work with tells you they trust your judgement","internal_specific",199,"positive",FALSE,"In the past, I have helped out this particular colleage with some advice","html-button-response-ca",53,5436,1534644,1,11,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4709","subCALEARN_74",2,"0.0-18.0-0.12-0.12",0,"Someone you care about deeply has disclosed something you told them in confidence to someone else","external_global",200,"negative",FALSE,"It's often the case that people accidentally disclose others' secrets","html-button-response-ca",55,3489,1539661,1,12,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4710","subCALEARN_74",1,"0.0-18.0-0.13-0.13",0,"Someone you are close to tells you they consider you a role model","external_specific",201,"positive",FALSE,"This person probably thought I needed cheering up today","html-button-response-ca",56,2455,1543633,1,13,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4711","subCALEARN_74",1,"0.0-18.0-0.14-0.14",0,"You overhear someone at work talking about you behind your back","external_global",202,"negative",FALSE,"It's not uncommon for people to let off steam by talking about their colleagues","html-button-response-ca",59,1739,1546902,1,14,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4712","subCALEARN_74",2,"0.0-18.0-0.15-0.15",0,"You give a presentation at work and it seems like no one is paying attention","internal_global",203,"negative",FALSE,"I'm not the sort of person people pay attention to","html-button-response-ca",61,1752,1550162,1,15,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4713","subCALEARN_74",1,"0.0-18.0-0.16-0.16",0,"You ask a friend for help with something important but they say they are too busy","external_global",205,"negative",FALSE,"Sometimes people are too busy or preocuppied to be as good a friend as they'd like","html-button-response-ca",67,2005,1564102,1,16,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4714","subCALEARN_74",3,"0.0-18.0-0.17-0.17",0,"You receive an excellent performance evaluation from your boss","internal_specific",206,"positive",FALSE,"Recently, I've been performing well in my job","html-button-response-ca",73,5463,1571081,1,17,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4715","subCALEARN_74",2,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","external_global",207,"negative",FALSE,"It is not uncommon for people to say unintendedly hurtful things to their friends","html-button-response-ca",75,2378,1574984,1,18,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4716","subCALEARN_74",1,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","external_specific",208,"negative",FALSE,"This colleague probably made a mistake that day (e.g., mistook me for someone else)","html-button-response-ca",76,1730,1578228,1,19,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4717","subCALEARN_74",1,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","internal_specific",190,"negative",FALSE,"At the time, I probably wasn't concentrating enough on what I was doing","html-button-response-ca",25,2636,1499891,1,2,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4718","subCALEARN_74",2,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","external_specific",209,"positive",FALSE,"This particular test probably wasn't actually that difficult","html-button-response-ca",77,2515,1582264,1,20,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4719","subCALEARN_74",1,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","external_specific",210,"positive",FALSE,"This friend was probably in a good mood that day","html-button-response-ca",78,1756,1585526,1,21,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4720","subCALEARN_74",3,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","external_global",211,"negative",FALSE,"Other people aren't always very good at recognising each others' contributions","html-button-response-ca",83,3508,1590555,1,22,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4721","subCALEARN_74",1,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","external_global",212,"positive",FALSE,"Colleages tend to be polite about their coworkers","html-button-response-ca",84,2144,1594228,1,23,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4722","subCALEARN_74",2,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","internal_global",213,"negative",FALSE,"I'm disorganised and unfocused","html-button-response-ca",97,2553,1598290,1,24,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4723","subCALEARN_74",1,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","internal_global",214,"negative",FALSE,"I'm not important to people I care about","html-button-response-ca",100,1897,1601706,1,25,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4724","subCALEARN_74",2,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_global",215,"positive",FALSE,"People are interested in what I have to say","html-button-response-ca",102,3260,1606491,1,26,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,1,1,0,0,0
"4725","subCALEARN_74",1,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","external_specific",216,"negative",FALSE,"My friend thought I wasn't free on this specific date","html-button-response-ca",108,2274,1610287,1,27,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4726","subCALEARN_74",2,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","internal_specific",217,"positive",FALSE,"Recently, I've made a particular effort to help out this person","html-button-response-ca",110,2443,1614258,1,28,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4727","subCALEARN_74",1,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","external_specific",218,"positive",FALSE,"This particular person probably wants my help with something","html-button-response-ca",115,2298,1618068,1,29,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,0,0,0,0,1
"4728","subCALEARN_74",3,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","external_global",191,"positive",FALSE,"People tend to be polite in these kinds of situations","html-button-response-ca",28,1900,1503299,1,3,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4729","subCALEARN_74",2,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","external_global",219,"positive",FALSE,"People generally reach out to their friends from time to time","html-button-response-ca",120,2575,1622164,1,30,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,0,1,0,0,1,0
"4730","subCALEARN_74",0,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","internal_specific",220,"negative",FALSE,"I probably didn't spend enough time studying for the test","html-button-response-ca",125,3648,1627319,1,31,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
"4731","subCALEARN_74",1,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","internal_specific",192,"positive",FALSE,"I seem to click well with this particular person","html-button-response-ca",29,1807,1506610,1,4,"psychoed","control",1627320,2529255.8,2728980.8,64,74,3,1,0,0,1,0,0
